id,created_at,created_at_epoch,adjective,category,modifier,name,price
3243,2013-04-17 12:33:50,1366191230000,,apparatus,warmer,apparatus warmer,330.0
310,2013-04-17 17:22:44,1366208564000,prize-winning,dongle,,prize-winning dongle,33.0
1434,2013-04-17 23:35:54,1366230954000,prize-winning,module,refill,prize-winning module refill,88.0
3962,2013-04-18 04:44:26,1366249466000,glossy,widget,,glossy widget,3.6
2756,2013-04-18 06:06:47,1366254407000,industrial-strength,contraption,how-to-manual,industrial-strength contraption how-to-manual,0.0
3336,2013-04-18 07:30:10,1366259410000,industrial-strength,gadget,charger,industrial-strength gadget charger,53.4
1616,2013-04-18 08:25:19,1366262719000,reflective,dongle,wrapper,reflective dongle wrapper,15.6
2007,2013-04-18 09:10:37,1366265437000,prize-winning,instrument,how-to-manual,prize-winning instrument how-to-manual,0.0
3932,2013-04-18 11:54:51,1366275291000,reflective,contraption,refill,reflective contraption refill,260.0
3267,2013-04-18 12:47:10,1366278430000,aerodynamic,module,,aerodynamic module,140.0
3792,2013-04-18 13:58:39,1366282719000,,module,warmer,module warmer,110.0
1321,2013-04-18 14:28:09,1366284489000,digital,widget,wrapper,digital widget wrapper,1.32
3718,2013-04-18 16:14:34,1366290874000,glossy,module,storage_unit,glossy module storage_unit,300.0
3498,2013-04-18 16:19:04,1366291144000,matte,widget,charger,matte widget charger,0.75
105,2013-04-19 00:55:44,1366322144000,miniature,apparatus,wrapper,miniature apparatus wrapper,66.0
276,2013-04-19 01:07:43,1366322863000,extra-strength,device,,extra-strength device,100.0
3196,2013-04-19 01:40:40,1366324840000,fuzzy,module,refill,fuzzy module refill,80.0
2238,2013-04-19 02:08:29,1366326509000,digital,mechanism,carrying_case,digital mechanism carrying_case,9.9
621,2013-04-19 06:06:36,1366340796000,,device,,device,50.0
1357,2013-04-19 06:10:19,1366341019000,prize-winning,mechanism,warmer,prize-winning mechanism warmer,18.15
455,2013-04-19 07:37:15,1366346235000,fuzzy,tool,opener,fuzzy tool opener,12.5
3371,2013-04-19 09:12:07,1366351927000,analog,device,,analog device,45.0
91,2013-04-19 15:04:58,1366373098000,prize-winning,tool,opener,prize-winning tool opener,13.75
3452,2013-04-19 15:42:29,1366375349000,,dongle,storage_unit,dongle storage_unit,75.0
559,2013-04-19 18:49:57,1366386597000,glossy,dongle,charger,glossy dongle charger,7.2
320,2013-04-19 19:24:40,1366388680000,extra-strength,tool,carrying_case,extra-strength tool carrying_case,30.0
2245,2013-04-19 20:16:22,1366391782000,miniature,mechanism,storage_unit,miniature mechanism storage_unit,20.62
267,2013-04-19 23:09:09,1366402149000,aerodynamic,tool,refill,aerodynamic tool refill,28.0
864,2013-04-20 03:43:10,1366418590000,reflective,gadget,how-to-manual,reflective gadget how-to-manual,0.0
3114,2013-04-20 12:55:50,1366451750000,organic,tool,cleaner,organic tool cleaner,22.5
2751,2013-04-20 14:36:56,1366457816000,miniature,dongle,,miniature dongle,16.5
3067,2013-04-20 21:24:56,1366482296000,matte,tool,warmer,matte tool warmer,34.38
1382,2013-04-20 22:13:38,1366485218000,matte,instrument,,matte instrument,55.0
16,2013-04-20 23:16:24,1366488984000,,contraption,opener,contraption opener,125.0
1156,2013-04-21 00:09:35,1366492175000,,instrument,,instrument,44.0
2712,2013-04-21 04:34:53,1366508093000,miniature,dongle,wrapper,miniature dongle wrapper,6.6
2104,2013-04-21 04:43:47,1366508627000,prize-winning,contraption,,prize-winning contraption,275.0
886,2013-04-21 06:48:23,1366516103000,organic,dongle,how-to-manual,organic dongle how-to-manual,0.0
314,2013-04-21 07:05:43,1366517143000,rechargable,instrument,carrying_case,rechargable instrument carrying_case,34.32
3887,2013-04-21 10:35:12,1366529712000,reflective,instrument,,reflective instrument,57.2
194,2013-04-21 11:11:38,1366531898000,matte,device,refill,matte device refill,50.0
3316,2013-04-21 11:21:16,1366532476000,industrial-strength,widget,storage_unit,industrial-strength widget storage_unit,22.5
558,2013-04-21 13:27:33,1366540053000,organic,device,,organic device,75.0
922,2013-04-21 15:47:19,1366548439000,aerodynamic,dongle,opener,aerodynamic dongle opener,21.0
553,2013-04-21 16:34:48,1366551288000,prize-winning,dongle,opener,prize-winning dongle opener,16.5
2019,2013-04-21 21:19:58,1366568398000,miniature,dongle,charger,miniature dongle charger,3.3
3368,2013-04-21 23:27:34,1366576054000,miniature,apparatus,opener,miniature apparatus opener,82.5
2719,2013-04-22 04:16:07,1366593367000,extra-strength,device,,extra-strength device,100.0
3720,2013-04-22 04:35:37,1366594537000,fuzzy,mechanism,opener,fuzzy mechanism opener,7.5
3703,2013-04-22 09:32:56,1366612376000,fuzzy,tool,wrapper,fuzzy tool wrapper,10.0
3247,2013-04-22 15:25:37,1366633537000,,contraption,,contraption,250.0
3004,2013-04-22 16:32:46,1366637566000,prize-winning,mechanism,cleaner,prize-winning mechanism cleaner,9.9
729,2013-04-22 22:02:43,1366657363000,analog,instrument,,analog instrument,39.6
2609,2013-04-23 01:34:56,1366670096000,extra-strength,contraption,how-to-manual,extra-strength contraption how-to-manual,0.0
2542,2013-04-23 02:33:23,1366673603000,analog,apparatus,warmer,analog apparatus warmer,297.0
3916,2013-04-23 08:59:22,1366696762000,matte,apparatus,,matte apparatus,375.0
1697,2013-04-23 11:04:09,1366704249000,glossy,device,,glossy device,60.0
2842,2013-04-23 11:41:02,1366706462000,reflective,instrument,,reflective instrument,57.2
3968,2013-04-23 13:16:04,1366712164000,aerodynamic,contraption,,aerodynamic contraption,350.0
2073,2013-04-23 19:38:07,1366735087000,,widget,how-to-manual,widget how-to-manual,0.0
2646,2013-04-23 21:04:03,1366740243000,reflective,device,refill,reflective device refill,52.0
1772,2013-04-23 21:52:00,1366743120000,matte,widget,refill,matte widget refill,3.0
968,2013-04-24 02:17:38,1366759058000,organic,tool,wrapper,organic tool wrapper,15.0
3996,2013-04-24 05:56:11,1366772171000,,apparatus,warmer,apparatus warmer,330.0
505,2013-04-24 06:30:04,1366774204000,industrial-strength,device,opener,industrial-strength device opener,75.0
3413,2013-04-24 09:05:05,1366783505000,reflective,device,,reflective device,65.0
1314,2013-04-24 16:38:32,1366810712000,miniature,apparatus,refill,miniature apparatus refill,132.0
769,2013-04-24 23:04:56,1366833896000,glossy,apparatus,opener,glossy apparatus opener,180.0
3071,2013-04-24 23:36:43,1366835803000,,apparatus,storage_unit,apparatus storage_unit,750.0
1017,2013-04-25 02:33:19,1366846399000,prize-winning,contraption,warmer,prize-winning contraption warmer,302.5
1405,2013-04-25 03:11:27,1366848687000,digital,contraption,storage_unit,digital contraption storage_unit,687.5
2763,2013-04-25 03:56:35,1366851395000,extra-strength,device,cleaner,extra-strength device cleaner,60.0
2888,2013-04-25 05:51:15,1366858275000,aerodynamic,tool,,aerodynamic tool,35.0
3190,2013-04-25 07:42:11,1366864931000,miniature,widget,charger,miniature widget charger,0.33
1656,2013-04-25 14:48:57,1366890537000,prize-winning,apparatus,warmer,prize-winning apparatus warmer,363.0
3660,2013-04-25 16:30:19,1366896619000,prize-winning,gadget,,prize-winning gadget,97.9
1872,2013-04-25 21:31:50,1366914710000,prize-winning,tool,,prize-winning tool,27.5
772,2013-04-25 23:47:08,1366922828000,digital,tool,opener,digital tool opener,13.75
3325,2013-04-26 02:14:58,1366931698000,aerodynamic,tool,,aerodynamic tool,35.0
1170,2013-04-26 10:38:46,1366961926000,matte,mechanism,storage_unit,matte mechanism storage_unit,46.88
1682,2013-04-26 12:05:07,1366967107000,industrial-strength,widget,charger,industrial-strength widget charger,1.8
1261,2013-04-26 13:17:49,1366971469000,organic,dongle,wrapper,organic dongle wrapper,18.0
2724,2013-04-26 16:23:04,1366982584000,fuzzy,mechanism,cleaner,fuzzy mechanism cleaner,9.0
427,2013-04-27 02:20:00,1367018400000,,apparatus,storage_unit,apparatus storage_unit,750.0
731,2013-04-27 18:29:38,1367076578000,prize-winning,apparatus,,prize-winning apparatus,330.0
2868,2013-04-27 19:25:24,1367079924000,glossy,mechanism,,glossy mechanism,18.0
580,2013-04-28 02:32:05,1367105525000,industrial-strength,instrument,cleaner,industrial-strength instrument cleaner,79.2
3271,2013-04-28 03:08:32,1367107712000,miniature,instrument,refill,miniature instrument refill,19.36
2514,2013-04-28 04:39:17,1367113157000,reflective,apparatus,charger,reflective apparatus charger,78.0
1121,2013-04-28 09:10:48,1367129448000,analog,mechanism,,analog mechanism,13.5
896,2013-04-28 11:05:49,1367136349000,analog,contraption,,analog contraption,225.0
904,2013-04-28 12:33:39,1367141619000,fuzzy,instrument,charger,fuzzy instrument charger,8.8
2753,2013-04-28 16:02:57,1367154177000,miniature,device,charger,miniature device charger,5.5
3285,2013-04-28 16:50:12,1367157012000,extra-strength,dongle,carrying_case,extra-strength dongle carrying_case,36.0
3635,2013-04-29 00:43:54,1367185434000,digital,tool,warmer,digital tool warmer,30.25
2745,2013-04-29 05:56:41,1367204201000,extra-strength,instrument,cleaner,extra-strength instrument cleaner,52.8
3667,2013-04-29 06:01:52,1367204512000,rechargable,gadget,,rechargable gadget,115.7
1627,2013-04-29 06:22:11,1367205731000,digital,tool,charger,digital tool charger,5.5
1817,2013-04-29 07:38:41,1367210321000,reflective,mechanism,storage_unit,reflective mechanism storage_unit,48.75
1334,2013-04-29 09:00:48,1367215248000,,instrument,refill,instrument refill,35.2
1092,2013-04-29 09:59:10,1367218750000,matte,module,wrapper,matte module wrapper,50.0
208,2013-04-29 13:17:02,1367230622000,reflective,apparatus,refill,reflective apparatus refill,312.0
1789,2013-04-29 20:21:44,1367256104000,prize-winning,contraption,,prize-winning contraption,275.0
3341,2013-04-29 20:47:08,1367257628000,miniature,module,warmer,miniature module warmer,60.5
3563,2013-04-30 00:12:36,1367269956000,organic,widget,refill,organic widget refill,3.6
470,2013-04-30 03:21:15,1367281275000,miniature,gadget,cleaner,miniature gadget cleaner,29.37
1412,2013-04-30 07:17:24,1367295444000,aerodynamic,dongle,storage_unit,aerodynamic dongle storage_unit,105.0
3706,2013-04-30 13:00:35,1367316035000,analog,tool,,analog tool,22.5
173,2013-04-30 13:28:21,1367317701000,reflective,apparatus,charger,reflective apparatus charger,78.0
2243,2013-04-30 13:49:03,1367318943000,extra-strength,device,,extra-strength device,100.0
3251,2013-04-30 19:10:13,1367338213000,miniature,mechanism,refill,miniature mechanism refill,6.6
509,2013-05-01 07:05:00,1367381100000,organic,dongle,storage_unit,organic dongle storage_unit,112.5
2255,2013-05-01 12:39:16,1367401156000,analog,apparatus,,analog apparatus,270.0
1189,2013-05-01 14:20:03,1367407203000,analog,widget,storage_unit,analog widget storage_unit,6.75
2313,2013-05-01 14:36:12,1367408172000,glossy,instrument,storage_unit,glossy instrument storage_unit,132.0
873,2013-05-01 20:03:03,1367427783000,glossy,tool,,glossy tool,30.0
3509,2013-05-01 22:33:01,1367436781000,,apparatus,how-to-manual,apparatus how-to-manual,0.0
3795,2013-05-02 11:37:45,1367483865000,analog,module,,analog module,90.0
417,2013-05-02 12:34:34,1367487274000,fuzzy,instrument,,fuzzy instrument,44.0
1146,2013-05-02 16:02:08,1367499728000,matte,mechanism,how-to-manual,matte mechanism how-to-manual,0.0
651,2013-05-02 18:00:00,1367506800000,matte,module,,matte module,125.0
86,2013-05-02 18:38:58,1367509138000,reflective,contraption,,reflective contraption,325.0
2811,2013-05-02 21:48:24,1367520504000,extra-strength,widget,opener,extra-strength widget opener,3.0
3102,2013-05-02 23:23:52,1367526232000,industrial-strength,dongle,,industrial-strength dongle,90.0
2954,2013-05-03 01:36:55,1367534215000,analog,contraption,warmer,analog contraption warmer,247.5
1413,2013-05-03 02:44:47,1367538287000,miniature,mechanism,charger,miniature mechanism charger,1.65
3121,2013-05-03 06:45:27,1367552727000,aerodynamic,apparatus,opener,aerodynamic apparatus opener,210.0
3235,2013-05-03 08:07:40,1367557660000,industrial-strength,mechanism,carrying_case,industrial-strength mechanism carrying_case,27.0
3063,2013-05-03 08:13:19,1367557999000,fuzzy,gadget,wrapper,fuzzy gadget wrapper,35.6
1825,2013-05-03 11:57:40,1367571460000,prize-winning,dongle,storage_unit,prize-winning dongle storage_unit,82.5
238,2013-05-04 05:31:56,1367634716000,rechargable,widget,,rechargable widget,3.9
3581,2013-05-04 10:44:55,1367653495000,aerodynamic,apparatus,how-to-manual,aerodynamic apparatus how-to-manual,0.0
1376,2013-05-04 16:33:27,1367674407000,,widget,charger,widget charger,0.6
3653,2013-05-04 22:59:22,1367697562000,organic,module,carrying_case,organic module carrying_case,90.0
134,2013-05-04 23:57:22,1367701042000,extra-strength,apparatus,,extra-strength apparatus,600.0
2214,2013-05-05 06:46:58,1367725618000,fuzzy,mechanism,,fuzzy mechanism,15.0
751,2013-05-06 04:04:12,1367802252000,,dongle,carrying_case,dongle carrying_case,18.0
3842,2013-05-06 04:53:15,1367805195000,rechargable,gadget,how-to-manual,rechargable gadget how-to-manual,0.0
3226,2013-05-06 07:13:34,1367813614000,fuzzy,device,carrying_case,fuzzy device carrying_case,30.0
870,2013-05-06 10:38:22,1367825902000,glossy,dongle,,glossy dongle,36.0
1227,2013-05-06 18:53:34,1367855614000,,module,warmer,module warmer,110.0
3925,2013-05-07 00:06:24,1367874384000,aerodynamic,module,cleaner,aerodynamic module cleaner,84.0
3497,2013-05-07 09:20:53,1367907653000,organic,instrument,storage_unit,organic instrument storage_unit,165.0
3609,2013-05-07 09:49:37,1367909377000,aerodynamic,tool,refill,aerodynamic tool refill,28.0
286,2013-05-07 16:32:01,1367933521000,glossy,mechanism,charger,glossy mechanism charger,3.6
2309,2013-05-07 17:28:21,1367936901000,matte,apparatus,how-to-manual,matte apparatus how-to-manual,0.0
1048,2013-05-07 21:47:19,1367952439000,miniature,apparatus,refill,miniature apparatus refill,132.0
750,2013-05-08 00:27:29,1367962049000,industrial-strength,tool,,industrial-strength tool,75.0
3491,2013-05-08 01:21:35,1367965295000,reflective,gadget,wrapper,reflective gadget wrapper,46.28
3124,2013-05-08 03:15:12,1367972112000,matte,contraption,opener,matte contraption opener,156.25
3340,2013-05-09 02:03:30,1368054210000,,tool,cleaner,tool cleaner,15.0
591,2013-05-09 06:16:20,1368069380000,,dongle,,dongle,30.0
1570,2013-05-09 12:02:08,1368090128000,matte,instrument,how-to-manual,matte instrument how-to-manual,0.0
1159,2013-05-09 19:11:23,1368115883000,aerodynamic,widget,,aerodynamic widget,4.2
3598,2013-05-09 20:01:53,1368118913000,analog,instrument,,analog instrument,39.6
2602,2013-05-09 23:24:24,1368131064000,industrial-strength,module,carrying_case,industrial-strength module carrying_case,180.0
67,2013-05-10 07:59:33,1368161973000,rechargable,apparatus,,rechargable apparatus,390.0
3254,2013-05-10 09:32:57,1368167577000,reflective,module,carrying_case,reflective module carrying_case,78.0
1696,2013-05-10 10:19:33,1368170373000,organic,tool,,organic tool,37.5
932,2013-05-10 16:09:05,1368191345000,prize-winning,contraption,wrapper,prize-winning contraption wrapper,110.0
1659,2013-05-10 23:22:59,1368217379000,,dongle,storage_unit,dongle storage_unit,75.0
3960,2013-05-10 23:49:22,1368218962000,aerodynamic,instrument,charger,aerodynamic instrument charger,12.32
3176,2013-05-11 13:29:18,1368268158000,industrial-strength,device,,industrial-strength device,150.0
2901,2013-05-11 14:01:26,1368270086000,matte,dongle,,matte dongle,37.5
1212,2013-05-11 15:22:42,1368274962000,prize-winning,instrument,storage_unit,prize-winning instrument storage_unit,121.0
3772,2013-05-11 15:27:00,1368275220000,rechargable,widget,how-to-manual,rechargable widget how-to-manual,0.0
844,2013-05-11 22:05:12,1368299112000,glossy,apparatus,storage_unit,glossy apparatus storage_unit,900.0
1390,2013-05-12 01:48:14,1368312494000,,widget,warmer,widget warmer,3.3
1098,2013-05-12 08:40:06,1368337206000,,gadget,cleaner,gadget cleaner,53.4
1251,2013-05-12 08:41:16,1368337276000,miniature,mechanism,wrapper,miniature mechanism wrapper,3.3
357,2013-05-12 12:42:29,1368351749000,aerodynamic,tool,,aerodynamic tool,35.0
283,2013-05-12 13:44:20,1368355460000,prize-winning,dongle,carrying_case,prize-winning dongle carrying_case,19.8
1346,2013-05-12 14:54:18,1368359658000,organic,gadget,,organic gadget,133.5
2590,2013-05-12 15:00:18,1368360018000,matte,module,,matte module,125.0
1888,2013-05-12 15:19:01,1368361141000,aerodynamic,device,,aerodynamic device,70.0
63,2013-05-12 17:54:22,1368370462000,miniature,device,how-to-manual,miniature device how-to-manual,0.0
2669,2013-05-12 18:59:49,1368374389000,analog,widget,how-to-manual,analog widget how-to-manual,0.0
1349,2013-05-12 23:35:14,1368390914000,fuzzy,apparatus,warmer,fuzzy apparatus warmer,330.0
3935,2013-05-13 07:05:00,1368417900000,glossy,widget,charger,glossy widget charger,0.72
2555,2013-05-13 12:50:27,1368438627000,industrial-strength,tool,opener,industrial-strength tool opener,37.5
2492,2013-05-13 14:24:05,1368444245000,aerodynamic,contraption,storage_unit,aerodynamic contraption storage_unit,875.0
2500,2013-05-13 18:34:28,1368459268000,aerodynamic,instrument,,aerodynamic instrument,61.6
1988,2013-05-13 19:28:31,1368462511000,organic,tool,how-to-manual,organic tool how-to-manual,0.0
482,2013-05-14 05:20:50,1368498050000,,instrument,refill,instrument refill,35.2
2865,2013-05-14 08:46:01,1368510361000,prize-winning,dongle,how-to-manual,prize-winning dongle how-to-manual,0.0
1296,2013-05-14 09:20:41,1368512441000,,gadget,cleaner,gadget cleaner,53.4
2332,2013-05-14 09:46:35,1368513995000,rechargable,device,,rechargable device,65.0
